time,temp,humidity,wind_speed,precip,events,date
9:51 PM,66.0 °F,54%,3.5 mph,N/A,,2014/9/16
10:51 PM,64.4 °F,59%,Calm,N/A,,2014/9/16
11:51 PM,62.1 °F,65%,3.5 mph,N/A,,2014/9/16
12:51 AM,62.1 °F,62%,3.5 mph,N/A,,2014/9/17
1:51 AM,61.0 °F,64%,4.6 mph,N/A,,2014/9/17
2:51 AM,60.1 °F,67%,Calm,N/A,,2014/9/17
3:51 AM,57.0 °F,74%,Calm,N/A,,2014/9/17
4:51 AM,57.9 °F,70%,Calm,N/A,,2014/9/17
5:51 AM,57.0 °F,74%,3.5 mph,N/A,,2014/9/17
6:51 AM,55.9 °F,75%,Calm,N/A,,2014/9/17
7:51 AM,57.0 °F,69%,Calm,N/A,,2014/9/17
8:51 AM,60.1 °F,62%,4.6 mph,N/A,,2014/9/17
9:51 AM,63.0 °F,50%,4.6 mph,N/A,,2014/9/17
10:51 AM,66.0 °F,45%,Calm,N/A,,2014/9/17
11:51 AM,69.1 °F,35%,6.9 mph,N/A,,2014/9/17
12:51 PM,70.0 °F,33%,6.9 mph,N/A,,2014/9/17
1:51 PM,72.0 °F,33%,4.6 mph,N/A,,2014/9/17
2:51 PM,71.1 °F,34%,Calm,N/A,,2014/9/17
3:51 PM,72.0 °F,33%,4.6 mph,N/A,,2014/9/17
4:51 PM,70.0 °F,36%,3.5 mph,N/A,,2014/9/17
5:51 PM,69.1 °F,39%,4.6 mph,N/A,,2014/9/17
6:51 PM,68.0 °F,39%,Calm,N/A,,2014/9/17
7:51 PM,68.0 °F,37%,3.5 mph,N/A,,2014/9/17
8:51 PM,66.0 °F,43%,3.5 mph,N/A,,2014/9/17
9:51 PM,64.0 °F,52%,Calm,N/A,,2014/9/17
10:51 PM,63.0 °F,63%,3.5 mph,N/A,,2014/9/17
11:51 PM,63.0 °F,63%,3.5 mph,N/A,,2014/9/17
12:51 AM,61.0 °F,72%,3.5 mph,N/A,,2014/9/18
1:51 AM,61.0 °F,70%,4.6 mph,N/A,,2014/9/18
2:51 AM,61.0 °F,70%,4.6 mph,N/A,,2014/9/18
3:51 AM,62.6 °F,68%,3.5 mph,N/A,,2014/9/18
4:51 AM,60.1 °F,72%,Calm,N/A,,2014/9/18
5:51 AM,57.9 °F,78%,3.5 mph,N/A,,2014/9/18
6:51 AM,57.0 °F,74%,Calm,N/A,,2014/9/18
7:51 AM,59.0 °F,64%,3.5 mph,N/A,,2014/9/18
8:51 AM,62.1 °F,58%,3.5 mph,N/A,,2014/9/18
9:51 AM,64.9 °F,50%,3.5 mph,N/A,,2014/9/18
10:51 AM,66.9 °F,49%,Calm,N/A,,2014/9/18
11:51 AM,72.0 °F,41%,Calm,N/A,,2014/9/18
12:51 PM,73.0 °F,38%,Calm,N/A,,2014/9/18
1:51 PM,73.0 °F,39%,Calm,N/A,,2014/9/18
2:51 PM,73.0 °F,39%,5.8 mph,N/A,,2014/9/18
3:51 PM,72.0 °F,41%,Calm,N/A,,2014/9/18
4:51 PM,73.4 °F,38%,Calm,N/A,,2014/9/18
5:51 PM,73.9 °F,30%,4.6 mph,N/A,,2014/9/18
6:51 PM,72.0 °F,33%,Calm,N/A,,2014/9/18
7:51 PM,68.0 °F,40%,Calm,N/A,,2014/9/18
8:51 PM,66.9 °F,44%,3.5 mph,N/A,,2014/9/18
9:51 PM,66.0 °F,48%,3.5 mph,N/A,,2014/9/18
10:51 PM,66.9 °F,45%,3.5 mph,N/A,,2014/9/18
11:51 PM,64.0 °F,56%,8.1 mph,N/A,,2014/9/18
12:51 AM,63.0 °F,58%,8.1 mph,N/A,,2014/9/19
1:51 AM,61.0 °F,62%,5.8 mph,N/A,,2014/9/19
2:51 AM,61.0 °F,60%,5.8 mph,N/A,,2014/9/19
3:51 AM,61.0 °F,60%,6.9 mph,N/A,,2014/9/19
4:51 AM,59.0 °F,67%,9.2 mph,N/A,,2014/9/19
5:51 AM,57.9 °F,70%,6.9 mph,N/A,,2014/9/19
6:02 AM,57.0 °F,72%,10.4 mph,N/A,,2014/9/19
6:51 AM,55.9 °F,64%,11.5 mph,N/A,,2014/9/19
7:09 AM,55.0 °F,62%,8.1 mph,N/A,,2014/9/19
7:51 AM,54.0 °F,53%,10.4 mph,N/A,,2014/9/19
8:51 AM,55.9 °F,49%,12.7 mph,N/A,,2014/9/19
9:51 AM,57.0 °F,53%,9.2 mph,N/A,,2014/9/19
10:51 AM,59.0 °F,53%,13.8 mph,N/A,,2014/9/19
11:51 AM,62.1 °F,50%,8.1 mph,N/A,,2014/9/19
12:51 PM,63.0 °F,48%,9.2 mph,N/A,,2014/9/19
1:51 PM,64.0 °F,46%,6.9 mph,N/A,,2014/9/19
2:51 PM,66.0 °F,45%,6.9 mph,N/A,,2014/9/19
3:51 PM,64.9 °F,47%,8.1 mph,N/A,,2014/9/19
4:51 PM,64.0 °F,48%,9.2 mph,N/A,,2014/9/19
5:51 PM,63.0 °F,50%,6.9 mph,N/A,,2014/9/19
6:51 PM,62.1 °F,58%,4.6 mph,N/A,,2014/9/19
7:51 PM,61.0 °F,58%,4.6 mph,N/A,,2014/9/19
8:51 PM,60.1 °F,60%,3.5 mph,N/A,,2014/9/19
9:51 PM,61.0 °F,58%,8.1 mph,N/A,,2014/9/19
10:51 PM,61.0 °F,58%,6.9 mph,N/A,,2014/9/19
11:51 PM,60.1 °F,60%,3.5 mph,N/A,,2014/9/19
12:51 AM,60.1 °F,62%,4.6 mph,N/A,,2014/9/20
1:51 AM,59.0 °F,67%,3.5 mph,N/A,,2014/9/20
2:51 AM,59.0 °F,69%,Calm,N/A,,2014/9/20
3:51 AM,57.9 °F,75%,Calm,N/A,,2014/9/20
4:51 AM,57.9 °F,78%,Calm,N/A,,2014/9/20
5:51 AM,59.0 °F,78%,Calm,N/A,,2014/9/20
6:15 AM,59.0 °F,78%,Calm,N/A,,2014/9/20
6:29 AM,59.0 °F,78%,4.6 mph,N/A,,2014/9/20
6:51 AM,60.1 °F,75%,Calm,N/A,,2014/9/20
7:51 AM,62.1 °F,72%,Calm,N/A,,2014/9/20
8:51 AM,64.0 °F,70%,3.5 mph,N/A,,2014/9/20
9:29 AM,66.9 °F,68%,4.6 mph,N/A,,2014/9/20
9:51 AM,66.9 °F,66%,3.5 mph,N/A,,2014/9/20
9:58 AM,68.0 °F,63%,4.6 mph,N/A,,2014/9/20
10:51 AM,70.0 °F,61%,-,N/A,,2014/9/20
11:51 AM,71.1 °F,57%,5.8 mph,N/A,,2014/9/20
12:51 PM,72.0 °F,59%,6.9 mph,N/A,,2014/9/20
1:51 PM,73.0 °F,57%,6.9 mph,N/A,,2014/9/20
2:51 PM,72.0 °F,59%,-,N/A,,2014/9/20
3:24 PM,72.0 °F,59%,5.8 mph,N/A,,2014/9/20
3:41 PM,72.0 °F,61%,4.6 mph,N/A,,2014/9/20
3:51 PM,72.0 °F,61%,5.8 mph,N/A,,2014/9/20
4:51 PM,72.0 °F,61%,9.2 mph,N/A,,2014/9/20
5:51 PM,71.1 °F,55%,-,N/A,,2014/9/20
6:51 PM,70.0 °F,65%,3.5 mph,N/A,,2014/9/20
7:51 PM,70.0 °F,71%,3.5 mph,N/A,,2014/9/20
8:51 PM,68.0 °F,78%,4.6 mph,N/A,,2014/9/20
9:51 PM,69.1 °F,78%,6.9 mph,N/A,,2014/9/20
10:51 PM,69.8 °F,78%,Calm,N/A,,2014/9/20
11:07 PM,70.0 °F,78%,Calm,N/A,,2014/9/20
11:51 PM,70.0 °F,76%,Calm,N/A,,2014/9/20
12:51 AM,71.1 °F,73%,Calm,N/A,,2014/9/21
1:40 AM,68.0 °F,90%,Calm,0.02 in,,2014/9/21
1:51 AM,68.0 °F,90%,Calm,0.02 in,,2014/9/21
2:34 AM,66.9 °F,90%,Calm,0.03 in,Rain,2014/9/21
2:43 AM,66.9 °F,90%,3.5 mph,0.03 in,Rain,2014/9/21
2:51 AM,66.9 °F,90%,Calm,0.03 in,,2014/9/21
3:04 AM,66.9 °F,90%,Calm,0.02 in,Rain,2014/9/21
3:23 AM,66.9 °F,90%,3.5 mph,0.10 in,,2014/9/21
3:49 AM,66.2 °F,94%,Calm,0.10 in,,2014/9/21
3:51 AM,66.9 °F,90%,Calm,0.10 in,,2014/9/21
4:02 AM,66.9 °F,90%,Calm,N/A,,2014/9/21
4:11 AM,66.9 °F,90%,Calm,N/A,,2014/9/21
4:51 AM,66.9 °F,90%,Calm,N/A,,2014/9/21
5:48 AM,66.2 °F,94%,4.6 mph,N/A,,2014/9/21
5:51 AM,66.9 °F,93%,5.8 mph,N/A,,2014/9/21
6:38 AM,68.0 °F,90%,Calm,N/A,,2014/9/21
6:51 AM,68.0 °F,90%,Calm,N/A,,2014/9/21
7:05 AM,68.0 °F,90%,Calm,N/A,,2014/9/21
7:19 AM,68.0 °F,93%,Calm,N/A,,2014/9/21
7:26 AM,68.0 °F,93%,3.5 mph,N/A,,2014/9/21
7:38 AM,68.0 °F,93%,Calm,N/A,,2014/9/21
7:51 AM,68.0 °F,93%,Calm,N/A,,2014/9/21
8:21 AM,69.1 °F,90%,Calm,N/A,,2014/9/21
8:28 AM,69.1 °F,93%,Calm,N/A,,2014/9/21
8:49 AM,69.8 °F,88%,Calm,N/A,,2014/9/21
8:51 AM,69.1 °F,93%,Calm,N/A,,2014/9/21
9:00 AM,69.1 °F,90%,Calm,N/A,,2014/9/21
9:31 AM,70.0 °F,90%,3.5 mph,N/A,,2014/9/21
9:51 AM,70.0 °F,90%,Calm,N/A,,2014/9/21
10:02 AM,71.1 °F,87%,Calm,N/A,,2014/9/21
10:31 AM,71.1 °F,87%,Calm,N/A,,2014/9/21
10:39 AM,71.1 °F,87%,Calm,N/A,,2014/9/21
10:51 AM,72.0 °F,84%,Calm,N/A,,2014/9/21
11:32 AM,72.0 °F,84%,3.5 mph,N/A,,2014/9/21
11:39 AM,72.0 °F,84%,3.5 mph,N/A,,2014/9/21
11:49 AM,71.6 °F,83%,3.5 mph,N/A,,2014/9/21
11:51 AM,72.0 °F,84%,Calm,N/A,,2014/9/21
12:30 PM,72.0 °F,84%,Calm,N/A,,2014/9/21
12:51 PM,71.1 °F,87%,3.5 mph,N/A,,2014/9/21
1:05 PM,71.1 °F,87%,4.6 mph,N/A,,2014/9/21
1:51 PM,72.0 °F,84%,5.8 mph,N/A,,2014/9/21
2:00 PM,72.0 °F,84%,4.6 mph,N/A,,2014/9/21
2:15 PM,73.0 °F,81%,Calm,N/A,,2014/9/21
2:51 PM,73.9 °F,79%,Calm,N/A,,2014/9/21
3:29 PM,75.0 °F,76%,Calm,N/A,,2014/9/21
3:51 PM,73.9 °F,79%,Calm,N/A,,2014/9/21
4:23 PM,75.0 °F,76%,Calm,N/A,,2014/9/21
4:51 PM,75.0 °F,73%,Calm,N/A,,2014/9/21
5:51 PM,73.9 °F,76%,Calm,N/A,,2014/9/21
6:51 PM,73.0 °F,76%,Calm,N/A,,2014/9/21
7:51 PM,72.0 °F,78%,3.5 mph,N/A,,2014/9/21
8:51 PM,71.1 °F,81%,3.5 mph,N/A,,2014/9/21
9:51 PM,71.1 °F,81%,4.6 mph,N/A,,2014/9/21
10:51 PM,71.6 °F,83%,3.5 mph,N/A,,2014/9/21
11:51 PM,72.0 °F,78%,4.6 mph,N/A,,2014/9/21
12:51 AM,71.1 °F,84%,4.6 mph,0.00 in,Rain,2014/9/22
1:01 AM,70.0 °F,87%,5.8 mph,0.00 in,Rain,2014/9/22
1:32 AM,69.1 °F,75%,Calm,0.00 in,,2014/9/22
1:51 AM,68.0 °F,76%,6.9 mph,0.00 in,,2014/9/22
2:51 AM,68.0 °F,68%,4.6 mph,N/A,,2014/9/22
3:51 AM,66.9 °F,70%,5.8 mph,N/A,,2014/9/22
4:51 AM,66.2 °F,73%,5.8 mph,N/A,,2014/9/22
5:51 AM,64.0 °F,70%,Calm,N/A,,2014/9/22
6:41 AM,64.0 °F,65%,5.8 mph,N/A,,2014/9/22
6:51 AM,64.0 °F,67%,6.9 mph,N/A,,2014/9/22
7:51 AM,64.0 °F,65%,9.2 mph,N/A,,2014/9/22
8:51 AM,64.9 °F,61%,4.6 mph,N/A,,2014/9/22
9:51 AM,66.0 °F,59%,6.9 mph,N/A,,2014/9/22
10:51 AM,68.0 °F,49%,6.9 mph,N/A,,2014/9/22
11:51 AM,68.0 °F,49%,8.1 mph,N/A,,2014/9/22
12:51 PM,68.0 °F,47%,6.9 mph,N/A,,2014/9/22
1:51 PM,68.0 °F,47%,5.8 mph,N/A,,2014/9/22
2:51 PM,69.8 °F,43%,8.1 mph,N/A,,2014/9/22
3:51 PM,69.1 °F,39%,10.4 mph,N/A,,2014/9/22
4:51 PM,66.9 °F,42%,10.4 mph,N/A,,2014/9/22
5:51 PM,64.9 °F,43%,8.1 mph,N/A,,2014/9/22
6:51 PM,62.1 °F,44%,6.9 mph,N/A,,2014/9/22
7:51 PM,61.0 °F,46%,10.4 mph,N/A,,2014/9/22
8:51 PM,60.1 °F,47%,8.1 mph,N/A,,2014/9/22
9:51 PM,57.9 °F,47%,5.8 mph,N/A,,2014/9/22
10:51 PM,57.0 °F,49%,5.8 mph,N/A,,2014/9/22
11:51 PM,55.9 °F,51%,6.9 mph,N/A,,2014/9/22
12:51 AM,55.0 °F,53%,4.6 mph,N/A,,2014/9/23
1:51 AM,55.0 °F,53%,4.6 mph,N/A,,2014/9/23
2:51 AM,54.0 °F,55%,Calm,N/A,,2014/9/23
3:51 AM,53.1 °F,59%,4.6 mph,N/A,,2014/9/23
4:51 AM,53.1 °F,59%,3.5 mph,N/A,,2014/9/23
5:51 AM,52.0 °F,61%,Calm,N/A,,2014/9/23
6:51 AM,53.1 °F,59%,5.8 mph,N/A,,2014/9/23
7:51 AM,53.1 °F,61%,Calm,N/A,,2014/9/23
8:51 AM,55.0 °F,57%,Calm,N/A,,2014/9/23
9:51 AM,57.0 °F,55%,Calm,N/A,,2014/9/23
10:51 AM,60.1 °F,49%,4.6 mph,N/A,,2014/9/23
11:51 AM,64.0 °F,41%,5.8 mph,N/A,,2014/9/23
12:51 PM,66.9 °F,37%,-,N/A,,2014/9/23
1:51 PM,69.1 °F,36%,3.5 mph,N/A,,2014/9/23
2:51 PM,70.0 °F,35%,Calm,N/A,,2014/9/23
3:51 PM,70.0 °F,33%,Calm,N/A,,2014/9/23
4:51 PM,70.0 °F,36%,3.5 mph,N/A,,2014/9/23
5:51 PM,69.1 °F,38%,Calm,N/A,,2014/9/23
6:51 PM,68.0 °F,40%,Calm,N/A,,2014/9/23
7:51 PM,64.9 °F,56%,4.6 mph,N/A,,2014/9/23
8:51 PM,64.0 °F,60%,Calm,N/A,,2014/9/23
9:51 PM,63.0 °F,65%,Calm,N/A,,2014/9/23
10:51 PM,62.1 °F,70%,-,N/A,,2014/9/23
11:51 PM,62.1 °F,67%,Calm,N/A,,2014/9/23
12:51 AM,61.0 °F,75%,Calm,N/A,,2014/9/24
1:51 AM,60.1 °F,75%,Calm,N/A,,2014/9/24
2:51 AM,60.1 °F,78%,Calm,N/A,,2014/9/24
3:51 AM,60.1 °F,80%,4.6 mph,N/A,,2014/9/24
4:51 AM,59.0 °F,83%,3.5 mph,N/A,,2014/9/24
5:51 AM,59.0 °F,78%,3.5 mph,N/A,,2014/9/24
6:51 AM,57.9 °F,75%,Calm,N/A,,2014/9/24
7:51 AM,60.1 °F,69%,4.6 mph,N/A,,2014/9/24
8:51 AM,63.0 °F,67%,6.9 mph,N/A,,2014/9/24
9:51 AM,66.0 °F,65%,8.1 mph,N/A,,2014/9/24
10:51 AM,66.0 °F,68%,8.1 mph,N/A,,2014/9/24
11:51 AM,68.0 °F,63%,9.2 mph,N/A,,2014/9/24
12:51 PM,69.1 °F,58%,9.2 mph,N/A,,2014/9/24
1:51 PM,70.0 °F,57%,9.2 mph,N/A,,2014/9/24
2:51 PM,71.1 °F,55%,6.9 mph,N/A,,2014/9/24
3:51 PM,69.1 °F,58%,5.8 mph,N/A,,2014/9/24
4:51 PM,68.0 °F,59%,4.6 mph,N/A,,2014/9/24
5:51 PM,68.0 °F,50%,5.8 mph,N/A,,2014/9/24
6:51 PM,66.9 °F,52%,5.8 mph,N/A,,2014/9/24
7:51 PM,66.0 °F,59%,4.6 mph,N/A,,2014/9/24
8:51 PM,66.0 °F,63%,6.9 mph,N/A,,2014/9/24
9:51 PM,64.9 °F,65%,4.6 mph,N/A,,2014/9/24
10:51 PM,64.9 °F,63%,6.9 mph,N/A,,2014/9/24
11:51 PM,64.9 °F,61%,8.1 mph,N/A,,2014/9/24
12:51 AM,64.0 °F,60%,6.9 mph,N/A,,2014/9/25
1:51 AM,64.0 °F,60%,5.8 mph,N/A,,2014/9/25
2:51 AM,63.0 °F,63%,9.2 mph,N/A,,2014/9/25
3:51 AM,63.0 °F,63%,10.4 mph,N/A,,2014/9/25
4:11 AM,63.0 °F,65%,8.1 mph,N/A,,2014/9/25
4:51 AM,64.0 °F,65%,9.2 mph,N/A,,2014/9/25
5:51 AM,62.1 °F,78%,11.5 mph,0.00 in,,2014/9/25
6:51 AM,62.1 °F,78%,10.4 mph,N/A,,2014/9/25
7:51 AM,60.1 °F,86%,10.4 mph,0.02 in,Rain,2014/9/25
8:18 AM,59.0 °F,87%,8.1 mph,0.04 in,Rain,2014/9/25
8:29 AM,57.9 °F,87%,5.8 mph,0.07 in,Rain,2014/9/25
8:51 AM,57.9 °F,87%,10.4 mph,0.10 in,Rain,2014/9/25
9:35 AM,57.0 °F,83%,9.2 mph,0.01 in,Rain,2014/9/25
9:51 AM,57.0 °F,83%,9.2 mph,0.01 in,Rain,2014/9/25
10:01 AM,57.0 °F,83%,8.1 mph,0.01 in,Rain,2014/9/25
10:30 AM,57.0 °F,87%,8.1 mph,0.05 in,Rain,2014/9/25
10:51 AM,57.0 °F,89%,9.2 mph,0.06 in,Rain,2014/9/25
11:51 AM,59.0 °F,87%,5.8 mph,0.07 in,Rain,2014/9/25
12:42 PM,57.9 °F,87%,12.7 mph,0.03 in,Rain,2014/9/25
12:51 PM,59.0 °F,87%,8.1 mph,0.03 in,Rain,2014/9/25
1:51 PM,60.1 °F,86%,9.2 mph,0.01 in,Rain,2014/9/25
2:51 PM,61.0 °F,87%,10.4 mph,0.01 in,,2014/9/25
3:51 PM,61.0 °F,87%,11.5 mph,N/A,,2014/9/25
4:51 PM,62.1 °F,84%,8.1 mph,0.01 in,,2014/9/25
5:51 PM,61.0 °F,87%,6.9 mph,0.00 in,,2014/9/25
6:01 PM,62.1 °F,86%,6.9 mph,N/A,,2014/9/25
6:46 PM,62.6 °F,77%,4.6 mph,N/A,,2014/9/25
6:51 PM,62.1 °F,80%,6.9 mph,N/A,,2014/9/25
7:51 PM,62.1 °F,78%,8.1 mph,N/A,,2014/9/25
8:51 PM,62.1 °F,78%,4.6 mph,N/A,,2014/9/25
9:51 PM,61.0 °F,78%,5.8 mph,N/A,,2014/9/25
10:51 PM,61.0 °F,75%,5.8 mph,N/A,,2014/9/25
11:51 PM,61.0 °F,75%,5.8 mph,N/A,,2014/9/25
12:51 AM,62.1 °F,70%,5.8 mph,N/A,,2014/9/26
1:51 AM,60.1 °F,75%,3.5 mph,N/A,,2014/9/26
2:51 AM,60.1 °F,75%,5.8 mph,N/A,,2014/9/26
3:51 AM,61.0 °F,70%,5.8 mph,N/A,,2014/9/26
4:51 AM,60.1 °F,72%,5.8 mph,N/A,,2014/9/26
5:51 AM,57.9 °F,81%,Calm,N/A,,2014/9/26
6:51 AM,57.9 °F,78%,3.5 mph,N/A,,2014/9/26
7:51 AM,60.1 °F,75%,4.6 mph,N/A,,2014/9/26
8:51 AM,62.1 °F,72%,4.6 mph,N/A,,2014/9/26
9:51 AM,64.9 °F,63%,8.1 mph,N/A,,2014/9/26
10:51 AM,66.9 °F,59%,6.9 mph,N/A,,2014/9/26
11:51 AM,72.0 °F,44%,4.6 mph,N/A,,2014/9/26
12:51 PM,73.9 °F,41%,4.6 mph,N/A,,2014/9/26
1:51 PM,75.9 °F,40%,6.9 mph,N/A,,2014/9/26
2:51 PM,77.0 °F,40%,10.4 mph,N/A,,2014/9/26
3:51 PM,77.0 °F,40%,4.6 mph,N/A,,2014/9/26
4:51 PM,75.9 °F,42%,4.6 mph,N/A,,2014/9/26
5:51 PM,75.0 °F,40%,Calm,N/A,,2014/9/26
6:51 PM,73.0 °F,41%,3.5 mph,N/A,,2014/9/26
7:51 PM,72.0 °F,44%,3.5 mph,N/A,,2014/9/26
8:51 PM,69.1 °F,53%,4.6 mph,N/A,,2014/9/26
9:51 PM,69.1 °F,54%,4.6 mph,N/A,,2014/9/26
10:51 PM,66.0 °F,63%,3.5 mph,N/A,,2014/9/26
11:51 PM,66.0 °F,63%,Calm,N/A,,2014/9/26
12:51 AM,64.9 °F,68%,Calm,N/A,,2014/9/27
1:51 AM,64.0 °F,67%,3.5 mph,N/A,,2014/9/27
2:51 AM,62.1 °F,72%,3.5 mph,N/A,,2014/9/27
3:51 AM,63.0 °F,70%,Calm,N/A,,2014/9/27
4:51 AM,63.0 °F,72%,3.5 mph,N/A,,2014/9/27
5:51 AM,61.0 °F,75%,3.5 mph,N/A,,2014/9/27
6:51 AM,60.1 °F,83%,Calm,N/A,,2014/9/27
7:51 AM,64.9 °F,70%,Calm,N/A,,2014/9/27
8:51 AM,66.9 °F,66%,4.6 mph,N/A,,2014/9/27
9:51 AM,69.1 °F,63%,5.8 mph,N/A,,2014/9/27
10:51 AM,72.0 °F,57%,4.6 mph,N/A,,2014/9/27
11:51 AM,77.0 °F,47%,6.9 mph,N/A,,2014/9/27
12:51 PM,80.1 °F,40%,8.1 mph,N/A,,2014/9/27
1:51 PM,82.0 °F,35%,3.5 mph,N/A,,2014/9/27
2:51 PM,82.9 °F,33%,3.5 mph,N/A,,2014/9/27
3:51 PM,82.0 °F,34%,5.8 mph,N/A,,2014/9/27
4:51 PM,81.0 °F,36%,4.6 mph,N/A,,2014/9/27
5:51 PM,79.0 °F,40%,Calm,N/A,,2014/9/27
6:51 PM,75.9 °F,46%,Calm,N/A,,2014/9/27
7:51 PM,75.9 °F,46%,Calm,N/A,,2014/9/27
8:51 PM,73.9 °F,52%,Calm,N/A,,2014/9/27
9:51 PM,73.0 °F,55%,Calm,N/A,,2014/9/27
10:51 PM,72.0 °F,53%,Calm,N/A,,2014/9/27
11:51 PM,71.1 °F,61%,Calm,N/A,,2014/9/27
12:51 AM,69.1 °F,68%,Calm,N/A,,2014/9/28
1:51 AM,69.1 °F,68%,Calm,N/A,,2014/9/28
2:51 AM,66.9 °F,73%,Calm,N/A,,2014/9/28
3:51 AM,66.9 °F,73%,Calm,N/A,,2014/9/28
4:51 AM,66.0 °F,75%,Calm,N/A,,2014/9/28
5:51 AM,64.9 °F,78%,Calm,N/A,,2014/9/28
6:51 AM,64.0 °F,80%,Calm,N/A,,2014/9/28
7:51 AM,66.0 °F,78%,Calm,N/A,,2014/9/28
8:51 AM,68.0 °F,73%,Calm,N/A,,2014/9/28
9:51 AM,72.0 °F,64%,Calm,N/A,,2014/9/28
10:51 AM,75.9 °F,54%,Calm,N/A,,2014/9/28
11:51 AM,79.0 °F,45%,Calm,N/A,,2014/9/28
12:51 PM,82.0 °F,39%,5.8 mph,N/A,,2014/9/28
1:51 PM,82.9 °F,39%,4.6 mph,N/A,,2014/9/28
2:51 PM,82.9 °F,39%,3.5 mph,N/A,,2014/9/28
3:51 PM,82.9 °F,41%,3.5 mph,N/A,,2014/9/28
4:51 PM,79.0 °F,50%,-,N/A,,2014/9/28
5:51 PM,78.1 °F,52%,3.5 mph,N/A,,2014/9/28
6:51 PM,75.0 °F,57%,3.5 mph,N/A,,2014/9/28
7:51 PM,73.9 °F,59%,Calm,N/A,,2014/9/28
8:51 PM,73.0 °F,64%,Calm,N/A,,2014/9/28
9:51 PM,73.0 °F,64%,Calm,N/A,,2014/9/28
10:51 PM,72.0 °F,64%,5.8 mph,N/A,,2014/9/28
11:51 PM,72.0 °F,64%,6.9 mph,N/A,,2014/9/28
12:51 AM,71.1 °F,66%,3.5 mph,N/A,,2014/9/29
1:51 AM,70.0 °F,68%,5.8 mph,N/A,,2014/9/29
2:51 AM,69.1 °F,68%,Calm,N/A,,2014/9/29
3:51 AM,68.0 °F,70%,Calm,N/A,,2014/9/29
4:51 AM,68.0 °F,70%,Calm,N/A,,2014/9/29
5:51 AM,68.0 °F,68%,Calm,N/A,,2014/9/29
6:51 AM,66.9 °F,70%,3.5 mph,N/A,,2014/9/29
7:51 AM,68.0 °F,70%,3.5 mph,N/A,,2014/9/29
8:51 AM,69.1 °F,68%,Calm,N/A,,2014/9/29
9:51 AM,72.0 °F,59%,Calm,N/A,,2014/9/29
10:51 AM,73.9 °F,55%,Calm,N/A,,2014/9/29
11:51 AM,75.0 °F,55%,Calm,N/A,,2014/9/29
12:51 PM,78.1 °F,45%,Calm,N/A,,2014/9/29
1:51 PM,79.0 °F,48%,Calm,N/A,,2014/9/29
2:51 PM,78.1 °F,46%,Calm,N/A,,2014/9/29
3:51 PM,78.1 °F,46%,Calm,N/A,,2014/9/29
4:51 PM,75.9 °F,52%,Calm,N/A,,2014/9/29
5:51 PM,73.9 °F,55%,Calm,N/A,,2014/9/29
6:51 PM,73.9 °F,59%,Calm,N/A,,2014/9/29
7:51 PM,72.0 °F,64%,4.6 mph,N/A,,2014/9/29
8:51 PM,72.0 °F,64%,Calm,N/A,,2014/9/29
9:51 PM,72.0 °F,61%,Calm,N/A,,2014/9/29
10:51 PM,72.0 °F,61%,Calm,N/A,,2014/9/29
11:51 PM,71.1 °F,61%,Calm,N/A,,2014/9/29
12:51 AM,70.0 °F,65%,Calm,N/A,,2014/9/30
1:51 AM,69.1 °F,65%,Calm,N/A,,2014/9/30
2:51 AM,69.1 °F,63%,3.5 mph,N/A,,2014/9/30
3:51 AM,69.1 °F,63%,3.5 mph,N/A,,2014/9/30
4:51 AM,69.1 °F,63%,3.5 mph,N/A,,2014/9/30
5:51 AM,68.0 °F,63%,Calm,N/A,,2014/9/30
6:51 AM,68.0 °F,78%,3.5 mph,N/A,,2014/9/30
7:26 AM,69.1 °F,78%,3.5 mph,N/A,,2014/9/30
7:36 AM,69.1 °F,78%,4.6 mph,N/A,,2014/9/30
7:51 AM,69.1 °F,78%,Calm,N/A,,2014/9/30
8:31 AM,69.1 °F,73%,6.9 mph,N/A,,2014/9/30
8:51 AM,68.0 °F,78%,4.6 mph,N/A,,2014/9/30
9:51 AM,69.1 °F,75%,5.8 mph,N/A,,2014/9/30
10:51 AM,69.1 °F,65%,3.5 mph,N/A,,2014/9/30
11:51 AM,68.0 °F,68%,6.9 mph,N/A,,2014/9/30
12:51 PM,68.0 °F,73%,4.6 mph,N/A,,2014/9/30
1:21 PM,68.0 °F,73%,10.4 mph,N/A,,2014/9/30
1:39 PM,66.9 °F,76%,8.1 mph,N/A,,2014/9/30
1:46 PM,66.2 °F,78%,5.8 mph,N/A,,2014/9/30
1:51 PM,68.0 °F,73%,8.1 mph,N/A,,2014/9/30
2:07 PM,66.9 °F,76%,5.8 mph,N/A,,2014/9/30
2:24 PM,68.0 °F,73%,5.8 mph,N/A,,2014/9/30
2:51 PM,66.9 °F,73%,6.9 mph,N/A,,2014/9/30
3:16 PM,66.9 °F,76%,6.9 mph,N/A,,2014/9/30
3:51 PM,68.0 °F,70%,5.8 mph,N/A,,2014/9/30
4:02 PM,66.9 °F,73%,5.8 mph,N/A,,2014/9/30
4:10 PM,68.0 °F,73%,8.1 mph,N/A,,2014/9/30
4:31 PM,68.0 °F,68%,6.9 mph,N/A,,2014/9/30
4:51 PM,68.0 °F,68%,4.6 mph,N/A,,2014/9/30
5:31 PM,66.9 °F,73%,-,N/A,,2014/9/30
